Id,MSSubClass,MSZoning,Street,Alley,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,HeatingQC,CentralAir,Electrical,BsmtFullBath,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageCars,GarageQual,GarageCond,PavedDrive,Fence,SaleType,SaleCondition,SalePrice,group,lotarea_new,grlivarea_new,_1stflrsf_new,age_built,age_remode,y
2551,180,RM,Pave,OT,Reg,Low,Other,Edwards,Norm,Type1,Type1,6,5,Other,type3,type3,TA,PConc,Gd,TA,Gd,467,Ex,Y,type1,1,1,2,1,Gd,5,0,OT,type1,2,TA,TA,Y,OT,old,Normal,,test,8.209308412,6.977281342,6.977281342,6,6,
2552,20,RL,Pave,OT,Reg,Low,Other,Edwards,Norm,Type1,Type2,5,7,Other,type2,type2,TA,CBlock,TA,TA,Mn,77,Ex,Y,type1,1,1,2,1,Fa,4,0,OT,type1,1,TA,TA,Y,OT,old,Normal,,test,8.764053269,6.866933285,6.866933285,52,11,
2553,90,RL,Pave,OT,Reg,Low,Other,Edwards,Norm,Type2,Type2,4,3,Other,type1,type3,TA,PConc,OT,Fa,OT,0,TA,N,type1,0,2,2,2,Fa,6,0,OT,OT,0,OT,OT,N,OT,old,Normal,,test,8.836664586,7.049254841,7.049254841,56,56,
2554,90,RL,Pave,OT,Reg,Low,Other,Edwards,Norm,Type2,Type2,5,6,Other,type3,type3,TA,CBlock,TA,TA,No,0,TA,N,type1,0,2,4,2,TA,8,0,OT,OT,0,OT,OT,N,GdWo,old,Family,,test,9.075779879,7.085901464,7.085901464,65,61,
2555,40,RL,Pave,OT,Reg,Bnk,Other,Edwards,Norm,Type1,Type1,6,8,Other,type2,type2,TA,type1,TA,TA,No,144,TA,Y,type1,1,1,2,1,TA,4,1,Gd,type1,1,TA,TA,Y,OT,old,Normal,,test,9.214531577,6.762729507,6.606650186,91,16,
2556,20,RL,Pave,OT,Reg,Low,Other,Edwards,Norm,Type1,Type2,4,5,Other,type2,type2,TA,CBlock,TA,TA,No,544,TA,Y,type1,0,1,2,1,TA,4,1,Fa,type1,1,TA,TA,Y,MnPrv,old,Normal,,test,9.008468956,6.643789733,6.643789733,56,56,
2557,20,RL,Pave,OT,Reg,Low,Other,Edwards,Norm,Type1,Type2,4,5,Other,type2,type3,TA,CBlock,TA,TA,No,682,TA,Y,type1,1,1,3,1,TA,5,0,OT,type1,2,TA,TA,N,OT,old,Family,,test,9.008468956,6.761572769,6.761572769,56,56,
2558,90,RL,Pave,OT,Reg,Low,Other,SWISU,Norm,Type2,Type2,5,6,Hip,type2,type3,TA,PConc,TA,TA,Mn,371,Fa,N,type2,2,2,6,2,TA,12,0,OT,OT,0,OT,OT,Y,OT,old,Family,,test,9.295600216,7.860185058,7.167037877,88,61,
2559,30,RL,Pave,OT,Reg,Low,Other,Crawfor,Norm,Type1,Type2,5,5,Hip,type2,type3,TA,PConc,TA,TA,Mn,319,TA,Y,type1,0,1,3,1,TA,6,0,OT,type1,1,TA,TA,Y,MnPrv,old,Normal,,test,8.885025658,7.25981961,7.25981961,85,61,
2560,50,RL,Pave,OT,Reg,Low,Other,Crawfor,Norm,Type1,Type1,6,7,Other,type2,type2,TA,type1,TA,TA,No,113,Gd,Y,type1,0,2,2,1,TA,8,1,Gd,type1,1,TA,TA,P,OT,old,Normal,,test,8.827761368,7.168579897,6.632001777,90,6,
2561,70,RL,Pave,OT,Reg,Low,Other,Crawfor,Norm,Type1,Type2,7,8,Other,type2,type2,TA,type1,Gd,TA,No,246,TA,Y,type1,1,1,2,1,TA,5,1,Gd,type1,1,TA,TA,Y,MnPrv,old,Normal,,test,8.29404964,7.001245622,6.340359304,81,16,
2562,70,RL,Pave,OT,Reg,Low,Other,Crawfor,Norm,Type1,Type2,6,7,Other,type3,type3,TA,type1,TA,TA,No,0,TA,N,type1,0,1,3,1,TA,7,1,Gd,type1,1,TA,TA,Y,OT,old,Normal,,test,8.812843434,7.26961675,6.746412129,90,61,
2563,70,RL,Pave,OT,Reg,Low,Other,Crawfor,Norm,Type1,Type2,6,8,Other,type2,type2,TA,type1,TA,TA,No,0,TA,Y,type1,0,1,3,1,TA,6,1,Gd,type1,1,TA,TA,N,MnPrv,old,Normal,,test,8.875566692,7.286876412,6.530877628,85,20,
2564,70,RL,Pave,OT,Reg,Low,Other,Crawfor,Norm,Type1,Type1,7,7,Other,type3,type3,TA,type1,TA,TA,No,0,Gd,Y,type1,0,2,4,1,Gd,8,1,TA,type1,2,TA,TA,Y,GdPrv,old,Normal,,test,8.885994315,7.448916103,6.765038977,84,19,
2565,20,RL,Pave,OT,IR,Low,Other,Crawfor,Norm,Type1,Type2,5,5,Other,type2,type2,TA,CBlock,OT,Fa,OT,0,Fa,Y,type1,0,1,2,1,TA,7,1,Gd,Attchd,2,TA,TA,Y,OT,old,Normal,,test,9.48097801,7.111512117,7.111512117,60,60,
2566,50,RL,Pave,OT,IR,Low,Other,Crawfor,Norm,Type1,Type1,4,6,Other,type1,type3,TA,type1,TA,Gd,No,189,Ex,Y,type1,0,2,4,1,Gd,7,1,TA,type1,1,Fa,TA,Y,OT,old,Normal,,test,8.963160243,7.470224136,7.114769448,81,8,
2567,190,RL,Pave,OT,IR,Low,Other,Crawfor,Norm,Type2,Type1,5,5,Other,type3,type3,TA,CBlock,TA,Fa,No,533,Ex,Y,type1,0,2,3,1,TA,5,0,OT,type1,2,TA,TA,Y,MnPrv,old,Normal,,test,8.735685945,7.211556733,6.633318433,70,61,
2568,20,RL,Pave,OT,IR,Low,CulD,Crawfor,Norm,Type1,Type2,6,4,Other,type2,type2,TA,CBlock,TA,Gd,Mn,540,TA,Y,type1,0,1,3,1,TA,6,3,TA,Attchd,2,TA,TA,Y,OT,old,Normal,,test,10.14584532,7.3524411,7.3524411,51,51,
2569,20,RL,Pave,OT,IR,Low,CulD,Crawfor,Norm,Type1,Type2,6,6,Hip,type3,type3,TA,PConc,Gd,TA,No,813,Ex,Y,type1,0,2,3,1,TA,7,2,Gd,Attchd,2,TA,TA,Y,OT,old,Normal,,test,9.979475899,7.305188215,7.305188215,43,43,
2570,160,RM,Pave,OT,Reg,Low,Other,Blueste,Norm,Type2,Type2,6,6,Other,type2,type2,TA,CBlock,Gd,TA,No,330,Gd,Y,type1,0,1,2,1,TA,5,1,TA,type1,2,TA,TA,Y,MnPrv,old,Normal,,test,7.485491608,6.951772164,6.270988432,31,31,
2571,20,RL,Pave,OT,IR,Low,Other,Crawfor,Norm,Type1,Type2,4,5,Other,type3,type3,TA,PConc,Gd,TA,No,0,Gd,Y,type1,0,2,4,1,Gd,7,0,OT,Attchd,2,TA,TA,Y,OT,old,Normal,,test,9.790934566,7.426549072,7.426549072,16,15,
2572,120,RM,Pave,OT,IR,Bnk,Other,Blueste,Norm,Type1,Type2,8,5,Other,type3,type3,TA,CBlock,Gd,TA,Gd,577,Gd,Y,type1,1,1,1,1,TA,4,0,OT,Attchd,2,TA,TA,Y,OT,old,Normal,,test,8.270525095,6.927557906,6.927557906,23,23,
2573,20,RL,Pave,OT,IR,Bnk,Other,Crawfor,Norm,Type1,Type2,7,5,Other,type3,type3,TA,CBlock,Gd,TA,No,434,Ex,Y,type1,0,2,3,1,TA,7,2,TA,Attchd,2,TA,TA,Y,GdWo,old,Normal,,test,9.937550758,7.436027816,7.436027816,40,40,
2574,20,RL,Pave,OT,IR,Low,CulD,Crawfor,Norm,Type1,Type2,8,5,Other,type2,type3,Gd,CBlock,Gd,TA,No,0,Gd,Y,type1,0,2,2,1,Gd,6,1,Gd,Attchd,2,Gd,Gd,Y,OT,old,Normal,,test,9.800568499,7.910590612,7.910590612,25,25,
2575,50,RM,Pave,OT,Reg,Low,Other,IDOTRR,Norm,Type1,Type1,6,7,Other,type2,type2,TA,type1,TA,TA,No,375,Gd,Y,type2,0,1,3,1,Gd,6,0,OT,type1,2,TA,TA,Y,MnPrv,old,Normal,,test,8.853665428,7.102499356,6.579251212,71,61,
2576,50,RM,Pave,OT,Reg,Low,Other,IDOTRR,Artery,Type1,Type1,5,7,Other,type3,type3,Gd,type1,TA,Fa,No,0,Ex,Y,type1,0,2,3,1,TA,6,0,OT,OT,0,OT,OT,N,OT,old,Normal,,test,8.893984439,7.378383713,6.841615477,86,8,
2577,70,RM,Pave,OT,Reg,Low,Other,IDOTRR,Norm,Type1,Type2,5,6,Other,type2,type3,TA,type1,Gd,TA,No,548,Ex,Y,type1,0,2,3,1,Gd,6,0,OT,type1,2,OT,OT,Y,MnPrv,old,Family,,test,9.111624399,7.510977752,6.848005275,88,12,
2578,30,RM,Pave,OT,Reg,Low,Other,IDOTRR,Artery,Type1,Type2,5,7,Other,type2,type2,TA,type1,TA,TA,No,0,Ex,Y,type1,0,1,2,1,TA,5,0,OT,type1,1,Fa,Fa,N,OT,old,Normal,,test,8.208491752,6.704414355,6.704414355,89,61,
2579,50,RM,Pave,OT,Reg,Low,Other,IDOTRR,Norm,Type1,Type1,2,4,Other,type2,type2,TA,type1,OT,Fa,OT,0,Ex,Y,type1,0,1,1,1,TA,4,0,OT,type1,1,TA,Fa,N,OT,old,Normal,,test,9.311722986,6.739336627,6.461468176,72,61,
2580,190,C,Pave,OT,Reg,Low,Other,IDOTRR,Artery,Type2,Type2,5,6,Other,type3,type3,TA,CBlock,TA,TA,No,0,Fa,N,type1,0,2,4,2,TA,9,0,OT,OT,0,OT,OT,N,OT,old,Normal,,test,9.017968479,7.596392304,6.941190055,116,5,
2581,20,C,Pave,OT,Reg,Low,Other,IDOTRR,Norm,Type1,Type2,4,6,Other,type2,type2,TA,CBlock,TA,TA,No,967,Gd,Y,type2,1,1,3,1,TA,6,0,OT,type1,2,TA,TA,Y,OT,old,Family,,test,8.789507787,6.978213743,6.978213743,54,31,
2582,30,C,Pave,OT,Reg,Low,Other,IDOTRR,Norm,Type1,Type2,5,9,Hip,type2,type2,Gd,type1,TA,TA,No,737,Ex,Y,type1,0,1,2,1,Gd,5,0,OT,type1,1,TA,Po,N,OT,old,Normal,,test,8.709465079,6.908754779,6.908754779,81,4,
2583,120,RM,Pave,OT,IR,Low,Other,Crawfor,Norm,Type1,Type2,8,5,Hip,type3,type3,Gd,PConc,Gd,TA,Gd,1573,Gd,Y,type1,1,2,2,1,Gd,5,1,Gd,Attchd,2,TA,TA,Y,OT,New,Partial,,test,8.624791202,7.393263095,7.393263095,5,4,
2584,85,RL,Pave,OT,IR,Bnk,CulD,Mitchel,Norm,Type1,Type1,6,6,Other,type3,type2,TA,CBlock,Gd,TA,Mn,1001,TA,Y,type1,1,2,2,1,Gd,5,1,Po,BuiltIn,2,TA,TA,Y,MnPrv,old,Normal,,test,9.405084449,7.169350017,7.169350017,32,32,
2585,20,RL,Pave,OT,Reg,Low,Other,Mitchel,Norm,Type1,Type2,5,5,Other,type3,type3,Gd,PConc,Gd,TA,No,585,Ex,Y,type1,0,2,3,1,Gd,6,1,Gd,Attchd,3,TA,TA,Y,OT,old,Normal,,test,9.210340372,7.238496841,7.238496841,9,9,
2586,20,RL,Pave,OT,IR,Low,CulD,Mitchel,Norm,Type1,Type2,7,5,Other,type3,type3,Gd,PConc,Gd,TA,No,1392,Ex,Y,type1,1,1,1,1,Gd,4,1,Gd,Attchd,2,TA,TA,Y,OT,old,Normal,,test,9.462187991,7.250635512,7.250635512,9,9,
2587,20,RL,Pave,OT,IR,Low,CulD,Mitchel,Norm,Type1,Type2,7,5,Other,type3,type3,TA,PConc,Gd,TA,No,1239,TA,Y,type1,1,2,3,1,TA,6,1,TA,Attchd,2,TA,TA,Y,OT,old,Normal,,test,9.203114327,7.298445102,7.298445102,20,19,
2588,80,RL,Pave,OT,IR,Low,Other,Mitchel,Norm,Type1,Type2,7,6,Other,type3,type3,TA,CBlock,TA,TA,Mn,224,TA,Y,type1,0,1,3,0,TA,4,0,OT,Attchd,1,TA,TA,Y,OT,old,Normal,,test,9.076808979,6.822197391,6.822197391,36,36,
2589,85,RL,Pave,OT,IR,Low,Other,Mitchel,Norm,Type1,Type1,6,6,Other,type3,type3,TA,CBlock,Gd,TA,Mn,924,TA,Y,type1,1,1,2,1,TA,5,1,Po,Attchd,2,TA,TA,Y,OT,old,Normal,,test,9.037176753,6.933423026,6.933423026,37,37,
2590,120,RL,Pave,OT,IR,Low,Other,Timber,Norm,Type1,Type2,7,6,Other,type3,type3,Gd,type1,Gd,TA,Mn,949,Ex,Y,type1,1,2,2,1,Gd,5,2,TA,Attchd,2,TA,TA,Y,OT,old,Normal,,test,8.307459327,7.313886832,7.313886832,24,24,
2591,20,RL,Pave,OT,Reg,Low,Other,Timber,Norm,Type1,Type2,6,8,Hip,type3,type3,TA,CBlock,TA,TA,No,0,Gd,Y,type1,0,2,4,1,Gd,7,1,Gd,Attchd,2,TA,TA,Y,GdPrv,old,Normal,,test,9.901385344,7.731492029,7.731492029,53,16,
2592,20,RL,Pave,OT,IR,Low,Other,Timber,Norm,Type1,Type2,7,5,Other,type3,type3,Gd,PConc,Gd,TA,No,0,Ex,Y,type1,0,2,3,1,Gd,7,0,OT,Attchd,2,TA,TA,Y,OT,New,Partial,,test,9.032170186,7.431891917,7.431891917,5,4,
2593,20,RL,Pave,OT,IR,Low,Other,Timber,Norm,Type1,Type2,8,5,Hip,type3,type3,Gd,PConc,Gd,TA,Mn,583,Ex,Y,type1,0,2,2,1,Ex,6,1,Gd,Attchd,2,TA,TA,Y,OT,New,Partial,,test,9.023769801,7.355001921,7.355001921,5,4,
2594,20,RL,Pave,OT,Reg,Low,CulD,Timber,Norm,Type1,Type2,7,7,Other,type3,type3,TA,CBlock,Gd,TA,No,215,Gd,Y,type1,0,2,3,1,Gd,6,0,OT,Attchd,2,TA,TA,Y,OT,old,Normal,,test,9.242904363,7.122866659,7.122866659,26,26,
2595,20,RL,Pave,OT,IR,Low,Other,Timber,Norm,Type1,Type2,8,5,Other,type3,type3,Gd,PConc,Ex,TA,Mn,250,Ex,Y,type1,0,2,2,1,Gd,5,0,OT,Attchd,2,TA,TA,Y,OT,old,Normal,,test,8.81254577,7.17930797,7.17930797,10,10,
2596,20,RL,Pave,OT,Reg,Low,Other,Timber,Norm,Type1,Type2,8,5,Hip,type3,type3,Gd,PConc,Gd,TA,Mn,1329,Ex,Y,type1,1,2,2,1,Gd,6,1,Ex,Attchd,3,TA,TA,Y,OT,old,Normal,,test,9.333000385,7.56112159,7.56112159,9,9,
2597,20,RL,Pave,OT,IR,Low,Other,Timber,Norm,Type1,Type2,6,5,Other,type3,type3,Gd,PConc,Ex,TA,No,0,Ex,Y,type1,0,2,3,1,TA,7,1,TA,Attchd,2,TA,TA,Y,OT,old,Normal,,test,8.958925939,7.307202315,7.307202315,15,15,
2598,60,RL,Pave,OT,IR,Low,Other,Timber,Norm,Type1,Type2,7,5,Other,type3,type3,Gd,PConc,Gd,TA,Gd,766,Ex,Y,type1,1,3,5,1,Gd,10,1,Gd,BuiltIn,2,TA,TA,Y,OT,old,Normal,,test,9.375854811,7.818430272,7.044032897,8,7,
2599,20,RL,Pave,OT,IR,Low,Other,Timber,Pos,Type1,Type2,10,5,Hip,type2,type2,Ex,PConc,Ex,TA,Gd,0,Ex,Y,type1,0,2,3,1,Ex,8,1,Gd,Attchd,3,TA,TA,Y,OT,New,Partial,,test,9.444067717,7.508787171,7.508787171,5,4,
2600,20,RL,Pave,OT,Reg,Low,Other,Mitchel,Artery,Type1,Type2,3,5,Other,type2,type2,TA,CBlock,OT,Fa,OT,0,Ex,Y,type1,0,1,2,1,TA,9,0,OT,type1,4,TA,TA,N,GdPrv,old,Normal,,test,10.68051622,7.617759577,7.617759577,58,58,
2601,120,RM,Pave,OT,IR,Low,Other,Mitchel,Norm,Type1,Type1,6,5,Other,type3,type3,TA,PConc,Ex,TA,Mn,16,Ex,Y,type1,2,0,0,1,TA,3,0,OT,Attchd,2,TA,TA,Y,OT,old,Normal,,test,8.81135423,6.841615477,6.841615477,15,14,
2602,160,RM,Pave,OT,Reg,Low,Other,MeadowV,Norm,Type2,Type2,4,4,Other,type3,type3,TA,CBlock,TA,TA,No,252,TA,Y,type1,0,1,3,1,TA,5,0,OT,Attchd,1,TA,TA,Y,OT,old,Normal,,test,7.315883505,6.995766156,6.302618976,39,39,
2603,180,RM,Pave,OT,Reg,Low,Other,MeadowV,Norm,Type2,Type2,4,5,Other,type3,type3,TA,CBlock,Gd,TA,Mn,503,TA,Y,type1,1,1,2,1,TA,4,0,OT,BuiltIn,1,TA,TA,Y,OT,old,Normal,,test,7.334981879,6.899723107,6.272877007,41,41,
2604,160,RM,Pave,OT,Reg,Low,Other,MeadowV,Norm,Type1,Type2,4,6,Other,type3,type3,TA,CBlock,TA,TA,No,384,Ex,Y,type1,0,1,3,1,TA,5,0,OT,OT,0,OT,OT,Y,OT,old,Normal,,test,7.309881486,6.995766156,6.302618976,41,41,
2605,160,RM,Pave,OT,Reg,Low,Other,MeadowV,Norm,Type2,Type2,4,3,Other,type3,type3,TA,CBlock,TA,TA,No,0,Ex,Y,type1,0,1,3,1,TA,6,0,OT,Attchd,1,TA,TA,Y,GdWo,old,Normal,,test,7.544332108,6.995766156,6.302618976,35,35,
2606,85,RL,Pave,OT,Reg,Low,Other,Mitchel,Norm,Type1,Type1,5,5,Other,type3,type3,TA,PConc,Gd,TA,Mn,923,TA,Y,type1,1,1,1,1,Gd,4,1,Fa,Attchd,2,TA,TA,Y,MnPrv,old,Normal,,test,9.119211439,6.915723449,6.915723449,34,34,
2607,80,RL,Pave,OT,IR,Low,Other,Mitchel,Norm,Type1,Type2,6,6,Other,type3,type3,TA,PConc,Gd,TA,Gd,1148,TA,Y,type1,2,2,3,1,TA,6,1,TA,Attchd,2,TA,TA,Y,MnPrv,old,Normal,,test,9.677652883,7.212294469,7.212294469,34,34,
2608,20,RL,Pave,OT,IR,Low,Other,Mitchel,Norm,Type1,Type2,5,6,Other,type3,type3,TA,PConc,TA,TA,Mn,1112,TA,Y,type1,1,1,3,1,Gd,6,2,TA,Attchd,2,TA,TA,P,GdPrv,old,Normal,,test,10.43361568,7.424165281,7.424165281,34,17,
2609,60,RL,Pave,OT,IR,Low,Other,Mitchel,Norm,Type1,Type2,5,7,Other,type3,type3,TA,PConc,Gd,TA,No,531,Ex,Y,type1,1,1,3,1,TA,6,1,Gd,Attchd,2,TA,TA,Y,GdPrv,old,Normal,,test,9.022322623,7.266827348,6.573680167,34,34,
2610,85,RL,Pave,OT,Reg,Low,Other,Mitchel,Norm,Type1,Type1,5,7,Other,type2,type3,TA,CBlock,Gd,TA,Mn,796,TA,Y,type1,0,1,2,1,TA,5,0,OT,OT,0,OT,OT,Y,GdWo,old,Normal,,test,8.813289763,6.679599186,6.679599186,40,40,
2611,20,RL,Pave,OT,Reg,Low,Other,Mitchel,Norm,Type1,Type2,4,3,Other,type3,type3,TA,CBlock,TA,TA,No,811,TA,N,type1,0,1,3,1,TA,6,0,OT,Attchd,1,TA,Fa,Y,OT,old,Family,,test,10.22907938,7.38274645,7.38274645,50,50,
2612,20,RL,Pave,OT,IR,Low,Other,Mitchel,Norm,Type1,Type2,5,6,Other,type3,type3,TA,PConc,Gd,TA,No,1090,TA,Y,type1,1,1,3,1,TA,6,0,OT,Attchd,2,TA,TA,Y,MnPrv,old,Normal,,test,9.305650552,7.071573364,7.071573364,35,8,
2613,20,RL,Pave,OT,IR,Low,Other,Mitchel,Norm,Type1,Type2,5,7,Other,type3,type3,TA,CBlock,Gd,TA,No,596,TA,Y,type1,1,1,2,1,TA,4,0,OT,Attchd,1,TA,TA,Y,MnPrv,old,Normal,,test,9.360913231,6.704414355,6.704414355,28,28,
2614,20,RL,Pave,OT,Reg,Low,Other,Mitchel,Norm,Type1,Type2,5,6,Other,type3,type3,TA,CBlock,TA,TA,No,516,TA,Y,type1,0,1,3,1,TA,5,0,OT,Attchd,1,TA,TA,Y,OT,old,Normal,,test,9.254070135,6.787844982,6.787844982,27,27,
2615,20,RL,Pave,OT,IR,Low,Other,NAmes,Norm,Type1,Type2,6,5,Hip,type2,type2,TA,CBlock,TA,TA,No,468,Gd,Y,type1,1,2,2,1,TA,5,0,OT,Attchd,2,TA,TA,Y,OT,old,Normal,,test,9.30810209,7.164720379,7.164720379,57,57,
2616,20,RL,Pave,OT,IR,Low,Other,NAmes,Norm,Type1,Type2,6,6,Hip,type3,type3,TA,CBlock,TA,TA,No,773,TA,Y,type1,1,1,2,1,Gd,5,2,TA,Attchd,1,TA,TA,Y,OT,old,Normal,,test,9.262268465,6.931471806,6.931471806,55,55,
2617,20,RL,Pave,OT,IR,Low,Other,NAmes,Norm,Type1,Type2,5,5,Other,type2,type2,TA,CBlock,TA,TA,Mn,1127,Fa,Y,type1,0,1,3,1,TA,7,1,TA,Attchd,3,TA,TA,Y,OT,old,Normal,,test,9.372884301,7.493873887,7.493873887,54,54,
2618,20,RL,Pave,OT,IR,Low,CulD,NAmes,Norm,Type1,Type2,6,6,Other,type2,type2,TA,CBlock,Gd,TA,Gd,1110,Ex,Y,type1,1,1,1,1,Ex,4,2,Gd,Attchd,2,TA,TA,Y,OT,old,Family,,test,10.58111492,7.237059026,7.237059026,54,54,
2619,20,RL,Pave,OT,Reg,Low,Other,NAmes,Norm,Type1,Type2,7,6,Other,type3,type3,TA,CBlock,TA,TA,Mn,0,Gd,Y,type1,0,2,3,1,TA,8,1,TA,Attchd,2,TA,TA,Y,OT,old,Normal,,test,9.369649155,7.523481313,7.523481313,42,42,
2620,60,RL,Pave,OT,IR,Low,Other,Gilbert,Norm,Type1,Type2,6,5,Other,type3,type3,TA,PConc,TA,TA,No,700,Ex,Y,type1,1,2,3,1,TA,6,1,TA,Attchd,2,TA,TA,Y,OT,old,Normal,,test,9.016512875,7.329749689,6.70073111,14,13,
2621,60,RL,Pave,OT,IR,Low,Other,Gilbert,Norm,Type1,Type2,6,5,Other,type3,type3,TA,PConc,Gd,TA,No,0,Gd,Y,type1,0,2,3,1,TA,7,1,TA,Attchd,2,TA,TA,Y,OT,old,Normal,,test,9.47585352,7.421177529,6.66057515,16,16,
2622,60,RL,Pave,OT,IR,Low,Other,Gilbert,Norm,Type1,Type2,6,5,Other,type3,type3,TA,PConc,Gd,TA,No,0,Gd,Y,type1,0,2,3,1,TA,7,1,TA,BuiltIn,2,TA,TA,Y,OT,old,Normal,,test,9.188401465,7.482118924,6.71052311,15,15,
2623,60,RL,Pave,OT,IR,Low,CulD,Gilbert,Norm,Type1,Type2,8,5,Other,type3,type3,Gd,PConc,Gd,TA,No,0,Ex,Y,type1,0,2,4,1,Gd,7,1,Gd,Attchd,2,TA,TA,Y,OT,old,Normal,,test,9.482502633,7.632401127,6.979145275,6,6,
2624,60,RL,Pave,OT,IR,Low,CulD,Gilbert,Norm,Type1,Type2,7,5,Other,type3,type3,Gd,PConc,Gd,TA,Mn,60,Ex,Y,type1,1,2,3,1,Gd,9,1,Gd,Attchd,3,TA,TA,Y,OT,New,Partial,,test,9.528866828,7.701652363,7.43838353,6,5,
2625,160,RL,Pave,OT,IR,Low,Other,StoneBr,Norm,Type1,Type2,8,5,Other,type3,type3,Gd,PConc,Gd,TA,No,0,Ex,Y,type1,0,2,4,1,Gd,9,0,OT,Attchd,2,TA,TA,Y,OT,old,Normal,,test,9.48097801,7.896180609,7.639642288,17,17,
2626,20,RL,Pave,OT,IR,Low,Other,Gilbert,Norm,Type1,Type2,6,6,Other,type3,type3,TA,PConc,Gd,TA,No,705,Gd,Y,type1,0,2,3,1,TA,6,1,TA,Attchd,2,TA,TA,Y,MnPrv,old,Normal,,test,8.996651979,7.063903962,7.063903962,18,17,
2627,120,RL,Pave,OT,IR,Low,Other,StoneBr,Norm,Type1,Type2,8,5,Other,type3,type3,TA,CBlock,Gd,TA,No,0,TA,Y,type1,0,2,2,1,TA,5,0,OT,Attchd,2,TA,TA,Y,OT,old,Normal,,test,8.216358332,7.093404626,7.093404626,24,24,
2628,60,RL,Pave,OT,IR,Low,CulD,StoneBr,Norm,Type1,Type2,9,5,Hip,type3,type3,Gd,PConc,Ex,TA,Gd,1218,Ex,Y,type1,1,3,3,1,Ex,11,1,Gd,BuiltIn,3,TA,TA,Y,OT,New,Partial,,test,9.681780469,7.936660155,7.254177847,6,5,
2629,60,RL,Pave,OT,IR,Low,CulD,StoneBr,Norm,Type1,Type2,10,5,Hip,type3,type3,Ex,PConc,Ex,TA,Gd,0,Ex,Y,type1,0,3,5,1,Ex,10,1,Ex,BuiltIn,3,TA,TA,Y,OT,New,Partial,,test,9.801565563,8.1285852,7.33171497,5,5,
2630,60,RL,Pave,OT,IR,Low,CulD,StoneBr,Norm,Type1,Type2,9,5,Hip,type3,type3,Gd,PConc,Ex,Gd,Gd,205,Ex,Y,type1,0,2,4,1,Gd,11,1,Gd,BuiltIn,3,TA,TA,Y,OT,New,Partial,,test,9.416703923,7.813187268,7.00488199,5,5,
2631,60,RL,Pave,OT,IR,Low,CulD,StoneBr,Norm,Type1,Type2,10,5,Hip,type3,type3,Ex,PConc,Ex,TA,No,1206,Ex,Y,type1,1,2,4,1,Ex,11,1,Gd,Attchd,3,TA,TA,Y,OT,New,Partial,,test,9.683588731,7.900266037,7.522940918,5,5,
2632,60,RL,Pave,OT,IR,Low,Other,StoneBr,Norm,Type1,Type2,9,5,Hip,type3,type3,Gd,PConc,Ex,TA,Mn,0,Ex,Y,type1,0,3,4,1,Ex,10,1,Gd,BuiltIn,3,TA,TA,Y,OT,New,Partial,,test,9.67545708,7.935587386,7.237059026,6,5,
2633,120,RL,Pave,OT,Reg,Low,Other,StoneBr,Norm,Type1,Type2,9,5,Hip,type2,type2,Gd,PConc,Ex,TA,Gd,1191,Ex,Y,type1,1,2,2,1,Gd,7,1,Gd,Attchd,2,TA,TA,Y,OT,old,Normal,,test,9.00540504,7.446585099,7.446585099,6,6,
2634,20,RL,Pave,OT,IR,Low,Other,StoneBr,Norm,Type1,Type2,9,5,Hip,type3,type3,Ex,PConc,Ex,TA,Gd,1416,Ex,Y,type1,1,2,3,1,Ex,8,2,Gd,Attchd,3,TA,TA,Y,OT,old,Normal,,test,9.812522917,7.60090246,7.60090246,6,6,
2635,85,RL,Pave,OT,IR,Low,Other,NWAmes,Norm,Type1,Type1,6,6,Other,type3,type3,TA,CBlock,Gd,TA,Mn,850,TA,Y,type1,1,1,2,1,TA,5,1,TA,Attchd,2,TA,TA,Y,OT,old,Normal,,test,9.255696074,7.00488199,7.00488199,31,31,
2636,60,RL,Pave,OT,Reg,Low,Other,NWAmes,Pos,Type1,Type2,7,5,Other,type3,type3,TA,CBlock,TA,TA,No,0,TA,Y,type1,0,2,4,1,TA,8,1,TA,Attchd,2,TA,TA,Y,GdPrv,old,Normal,,test,9.261983605,7.526717561,6.851184928,33,33,
2637,85,RL,Pave,OT,IR,Low,Other,NWAmes,Norm,Type1,Type1,7,5,Other,type3,type2,Gd,CBlock,Ex,TA,Gd,1005,TA,Y,type1,1,1,2,1,TA,5,1,Fa,Attchd,2,TA,TA,Y,OT,old,Normal,,test,9.203013597,6.987490247,6.987490247,35,35,
2638,60,FV,Pave,OT,IR,Low,Other,Somerst,Norm,Type1,Type2,7,5,Other,type3,type3,Gd,PConc,Gd,TA,No,788,Ex,Y,type1,1,2,3,1,Gd,8,1,Ex,BuiltIn,2,TA,TA,Y,OT,New,Partial,,test,9.160309438,7.748460024,6.866933285,6,5,
